Timestamp,Edad,Departamento en el que vives actualmente,¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de servidor? [ASP.NET],¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de servidor? [CGI / Perl ],¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de servidor? [ColdFusion],¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de servidor? [Java],¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de servidor? [PHP],Qué lenguaje servidor prefieres,¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de cliente? [AJAX],¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de cliente? [CSS],¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de cliente? [Flash/ActionScript],¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de cliente? [HTML/XHTML],¿Qué experiencia tienes con los siguientes entornos de desarrollo (IDE)? [Dreamweaver],"¿Qué experiencia tienes con los siguientes entornos de desarrollo (IDE)? [Eclipse (o derivados, como Aptana)]",¿Qué experiencia tienes con los siguientes entornos de desarrollo (IDE)? [Visual Studio],¿Qué experiencia tienes con los siguientes entornos de desarrollo (IDE)? [Komodo],¿Qué experiencia tienes con los siguientes entornos de desarrollo (IDE)? [kompoZer],¿Qué experiencia tienes con los siguientes entornos de desarrollo (IDE)? [NetBeans],¿Qué experiencia tienes con los siguientes entornos de desarrollo (IDE)? [Editor de textos],¿Cuál es tu ingreso mensual BRUTO (antes de descuentos) en soles?,Grado de instrucción,Situación laboral,¿Qué frameworks de JavaScript conoces?,Género,¿Qué sistema operativo usas principalmente para desarrollo web?,¿A través de qué medios aprendes sobre desarrollo web?,¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de cliente? [Java (Applet)],¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de cliente? [JavaFX],¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de cliente? [JavaScript],¿Qué experiencia tienes con los siguientes lenguajes de cliente? [HTML/XHTML],¿Qué experiencia tienes con los siguientes entornos de desarrollo (IDE)? [BlueGriffon (NUEVO)],"En tu trabajo actual, ¿tu función principal es desarrollo web?",¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de servidor? [Python],¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de servidor? [Ruby],¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de cliente? [Silverlight],¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de servidor? [node.js (NUEVO)],¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de cliente? [Dart (NUEVO)],¿Qué experiencia tienes con los siguientes entornos de desarrollo (IDE)? [Editor simple de textos],¿Haces desarrollos para plataformas móviles? ¿Para cuáles? (NUEVO)
3/27/2014 18:18:20,24 - 30 años,Lima,No conozco,No conozco,No conozco,Menos de 1 año,1 a 3 años,,Menos de 1 año,1 a 3 años,Menos de 1 año,1 a 3 años,,,,,,,,De 1501 a 2500,Graduado de universidad,Trabajo como dependiente e independiente,jQuery,Masculino,Linux,"Documentación en la web, Cursos en línea",No conozco,No conozco,Menos de 1 año,,,Sí,Menos de 1 año,No conozco,No conozco,Menos de 1 año,,,Webapps móviles (en general)
3/27/2014 19:17:58,17 - 23 años,Lima,No conozco,No conozco,No conozco,No conozco,1 a 3 años,,Menos de 1 año,4 a 6 años,No conozco,4 a 6 años,,,,,,,,Menos de 1500 soles,En universidad o instituto,Trabajo como dependiente e independiente,"jQuery, jQuery UI",Masculino,Windows,"Seminarios web, Documentación en la web, En la universidad o instituto, Libros, revistas y otras publicaciones impresas, Cursos de educación continua (fuera de los planes de estudio superiores), Cursos en línea, En grupos de amigos o compañeros de trabajo, Comunidades locales de desarrolladores (NUEVO)",No conozco,No conozco,4 a 6 años,,,Sí,Menos de 1 año,No conozco,No conozco,No conozco,,,
3/27/2014 21:50:47,24 - 30 años,Lima,Menos de 1 año,Menos de 1 año,No conozco,Menos de 1 año,4 a 6 años,,4 a 6 años,4 a 6 años,Menos de 1 año,4 a 6 años,,,,,,,,De 3501 a 4500,En universidad o instituto,Trabajo como independiente,"AngularJS (NUEVO), backbone.js, ember.js (NUEVO), jQuery, jQuery UI, Boostrap",Masculino,Linux,"Documentación en la web, Cursos en línea, En grupos de amigos o compañeros de trabajo, Comunidades locales de desarrolladores (NUEVO)",Menos de 1 año,Menos de 1 año,4 a 6 años,,,Sí,4 a 6 años,Menos de 1 año,No conozco,Menos de 1 año,,,"Android, Blackberry, Webapps móviles (en general)"
3/27/2014 22:23:03,31 - 40 años,Lima,Menos de 1 año,No conozco,No conozco,No conozco,1 a 3 años,,1 a 3 años,4 a 6 años,Más de 6 años,4 a 6 años,,,,,,,,De 1501 a 2500,Graduado de instituto,Trabajo como dependiente e independiente,"backbone.js, jQuery",Masculino,Linux,"Seminarios web, Documentación en la web, Libros, revistas y otras publicaciones impresas, En grupos de amigos o compañeros de trabajo",No conozco,No conozco,4 a 6 años,,,Sí,1 a 3 años,No conozco,No conozco,Menos de 1 año,,,
3/28/2014 0:46:49,24 - 30 años,Callao,Menos de 1 año,No conozco,No conozco,Menos de 1 año,1 a 3 años,,1 a 3 años,4 a 6 años,4 a 6 años,4 a 6 años,,,,,,,,Menos de 1500 soles,En universidad o instituto,Trabajo como independiente,jQuery,Masculino,Windows,"Documentación en la web, En la universidad o instituto, Cursos en línea",1 a 3 años,No conozco,4 a 6 años,,,Sí,No conozco,No conozco,No conozco,No conozco,,,
3/28/2014 1:42:41,17 - 23 años,Lima,No conozco,Menos de 1 año,No conozco,4 a 6 años,1 a 3 años,,Menos de 1 año,1 a 3 años,Menos de 1 año,4 a 6 años,,,,,,,,Menos de 1500 soles,En universidad o instituto,Trabajo como dependiente e independiente,"AngularJS (NUEVO), backbone.js, jQuery, jQuery UI, zepto.js (NUEVO)",Masculino,Linux,"Seminarios web, Documentación en la web, En la universidad o instituto, Cursos de educación continua (fuera de los planes de estudio superiores), Cursos en línea",Menos de 1 año,No conozco,1 a 3 años,,,Sí,4 a 6 años,Menos de 1 año,No conozco,Menos de 1 año,,,Firefox OS
3/28/2014 1:52:27,24 - 30 años,Lambayeque,No conozco,No conozco,No conozco,Menos de 1 año,1 a 3 años,,1 a 3 años,1 a 3 años,No conozco,1 a 3 años,,,,,,,,Menos de 1500 soles,Graduado de universidad,Trabajo como dependiente,jQuery,Masculino,Windows,"Documentación en la web, Libros, revistas y otras publicaciones impresas, Cursos en línea, En grupos de amigos o compañeros de trabajo, Comunidades locales de desarrolladores (NUEVO)",No conozco,No conozco,1 a 3 años,,,Sí,Menos de 1 año,No conozco,No conozco,No conozco,,,
3/28/2014 6:25:32,17 - 23 años,La Libertad,No conozco,No conozco,No conozco,No conozco,Menos de 1 año,,No conozco,Menos de 1 año,No conozco,Menos de 1 año,,,,,,,,Menos de 1500 soles,En universidad o instituto,No trabajo,"jQuery, jQuery UI",Masculino,Windows,En la universidad o instituto,No conozco,No conozco,Menos de 1 año,,,No,No conozco,No conozco,No conozco,No conozco,,,
3/28/2014 6:37:56,41 - 50 años,Lima,No conozco,Menos de 1 año,No conozco,4 a 6 años,Más de 6 años,,4 a 6 años,Más de 6 años,1 a 3 años,Más de 6 años,,,,,,,,De 1501 a 2500,En universidad o instituto,Trabajo como dependiente e independiente,"jQuery, jQuery UI",Masculino,Mac,"Seminarios web, Documentación en la web, Libros, revistas y otras publicaciones impresas, Cursos en línea, En grupos de amigos o compañeros de trabajo, Comunidades locales de desarrolladores (NUEVO)",Menos de 1 año,No conozco,Más de 6 años,,,Sí,Menos de 1 año,Menos de 1 año,No conozco,Menos de 1 año,,,
3/28/2014 8:33:37,24 - 30 años,Lima,Menos de 1 año,No conozco,No conozco,Menos de 1 año,1 a 3 años,,1 a 3 años,Menos de 1 año,Menos de 1 año,1 a 3 años,,,,,,,,De 2501 a 3500,En universidad o instituto,No trabajo,,Masculino,Linux,"Documentación en la web, Libros, revistas y otras publicaciones impresas, En grupos de amigos o compañeros de trabajo, Comunidades locales de desarrolladores (NUEVO)",No conozco,No conozco,1 a 3 años,,,No,Menos de 1 año,Menos de 1 año,No conozco,Menos de 1 año,,,Android
3/28/2014 8:58:34,17 - 23 años,Lima,No conozco,No conozco,No conozco,1 a 3 años,No conozco,,1 a 3 años,1 a 3 años,Menos de 1 año,1 a 3 años,,,,,,,,De 1501 a 2500,En universidad o instituto,Trabajo como dependiente,"AngularJS (NUEVO), backbone.js, backbone.marionette.js (NUEVO), jQuery, jQuery UI, BowerJS",Femenino,Linux,"Documentación en la web, Libros, revistas y otras publicaciones impresas, Cursos de educación continua (fuera de los planes de estudio superiores), Cursos en línea, En grupos de amigos o compañeros de trabajo, Comunidades locales de desarrolladores (NUEVO)",1 a 3 años,Menos de 1 año,1 a 3 años,,,Sí,Menos de 1 año,Menos de 1 año,No conozco,Menos de 1 año,,,
3/28/2014 9:15:18,24 - 30 años,Junín,No conozco,No conozco,No conozco,4 a 6 años,4 a 6 años,,1 a 3 años,4 a 6 años,No conozco,4 a 6 años,,,,,,,,De 2501 a 3500,Graduado de universidad,Trabajo como dependiente e independiente,"jQuery, jQuery UI, MooTools",Masculino,Linux,"Documentación en la web, Libros, revistas y otras publicaciones impresas, Cursos en línea, En grupos de amigos o compañeros de trabajo",No conozco,No conozco,4 a 6 años,,,Sí,4 a 6 años,1 a 3 años,No conozco,1 a 3 años,,,Webapps móviles (en general)
3/28/2014 10:01:38,24 - 30 años,--Seleccione--,Menos de 1 año,1 a 3 años,No conozco,Menos de 1 año,Más de 6 años,,Más de 6 años,Más de 6 años,Menos de 1 año,Más de 6 años,,,,,,,,De 2501 a 3500,Graduado de universidad,Trabajo como dependiente,"jQuery, jQuery UI, MooTools, Prototype, YUI",Masculino,Linux,"Documentación en la web, Cursos de educación continua (fuera de los planes de estudio superiores), Cursos en línea, En grupos de amigos o compañeros de trabajo",1 a 3 años,1 a 3 años,Más de 6 años,,,Sí,No conozco,No conozco,No conozco,No conozco,,,
3/28/2014 10:25:47,24 - 30 años,Áncash,No conozco,No conozco,No conozco,No conozco,4 a 6 años,,Menos de 1 año,Menos de 1 año,Menos de 1 año,Más de 6 años,,,,,,,,Menos de 1500 soles,Graduado de universidad,Trabajo como dependiente e independiente,"jQuery, jQuery UI",Masculino,Windows,"Seminarios web, Documentación en la web, En la universidad o instituto, Libros, revistas y otras publicaciones impresas, Cursos de educación continua (fuera de los planes de estudio superiores), Cursos en línea, En grupos de amigos o compañeros de trabajo, Comunidades locales de desarrolladores (NUEVO)",No conozco,No conozco,Más de 6 años,,,Sí,Menos de 1 año,Menos de 1 año,No conozco,Menos de 1 año,,,"Android, Blackberry, Firefox OS"
3/28/2014 10:40:30,17 - 23 años,Lima,1 a 3 años,No conozco,No conozco,1 a 3 años,Menos de 1 año,,Menos de 1 año,1 a 3 años,No conozco,1 a 3 años,,,,,,,,Menos de 1500 soles,Graduado de instituto,Trabajo como dependiente,jQuery,Masculino,Windows,"Documentación en la web, Cursos de educación continua (fuera de los planes de estudio superiores), Cursos en línea",1 a 3 años,No conozco,Menos de 1 año,,,No,Menos de 1 año,No conozco,No conozco,Menos de 1 año,,,
3/28/2014 12:11:46,24 - 30 años,Lima,No conozco,No conozco,No conozco,1 a 3 años,4 a 6 años,,4 a 6 años,Más de 6 años,No conozco,Más de 6 años,,,,,,,,Más de 10500,En universidad o instituto,Trabajo como dependiente,"AngularJS (NUEVO), backbone.js, jQuery, zepto.js (NUEVO)",Masculino,Mac,"Libros, revistas y otras publicaciones impresas, Cursos en línea",No conozco,No conozco,1 a 3 años,,,Sí,4 a 6 años,Menos de 1 año,No conozco,Menos de 1 año,,,"Android, iOS"
3/28/2014 12:27:01,24 - 30 años,Callao,No conozco,No conozco,No conozco,Menos de 1 año,Menos de 1 año,,No conozco,1 a 3 años,1 a 3 años,1 a 3 años,,,,,,,,Menos de 1500 soles,En universidad o instituto,Trabajo como dependiente e independiente,"backbone.js, dojo, jQuery",Masculino,Mac,"Seminarios web, Cursos en línea",No conozco,No conozco,1 a 3 años,,,Sí,Menos de 1 año,No conozco,Menos de 1 año,Menos de 1 año,,,Android
3/28/2014 12:27:25,17 - 23 años,Lima,No conozco,No conozco,No conozco,Menos de 1 año,4 a 6 años,,4 a 6 años,1 a 3 años,Menos de 1 año,4 a 6 años,,,,,,,,De 2501 a 3500,En universidad o instituto,Trabajo como dependiente e independiente,"AngularJS (NUEVO), backbone.js, jQuery, jQuery UI, kendo ui, knockoutjs",Masculino,Linux,"Seminarios web, Documentación en la web, Libros, revistas y otras publicaciones impresas, Comunidades locales de desarrolladores (NUEVO)",Menos de 1 año,No conozco,4 a 6 años,,,Sí,Menos de 1 año,No conozco,No conozco,Menos de 1 año,,,"Android, Webapps móviles (en general)"
3/28/2014 12:29:09,17 - 23 años,--Seleccione--,1 a 3 años,No conozco,No conozco,1 a 3 años,Menos de 1 año,,1 a 3 años,1 a 3 años,1 a 3 años,1 a 3 años,,,,,,,,De 1501 a 2500,Graduado de instituto,Trabajo como dependiente e independiente,"jQuery, jQuery UI",Masculino,Windows,"Seminarios web, Documentación en la web, Libros, revistas y otras publicaciones impresas, Cursos en línea, En grupos de amigos o compañeros de trabajo, Comunidades locales de desarrolladores (NUEVO)",1 a 3 años,No conozco,1 a 3 años,,,Sí,No conozco,No conozco,No conozco,Menos de 1 año,,,Webapps móviles (en general)
3/28/2014 12:32:00,31 - 40 años,Lima,No conozco,No conozco,No conozco,Más de 6 años,1 a 3 años,,4 a 6 años,4 a 6 años,No conozco,Más de 6 años,,,,,,,,De 5501 a 6500,Graduado de universidad,Trabajo como dependiente e independiente,"AngularJS (NUEVO), backbone.js, jQuery, jQuery UI, Prototype, YUI",Masculino,Windows,"Documentación en la web, Cursos en línea, En grupos de amigos o compañeros de trabajo",1 a 3 años,No conozco,Más de 6 años,,,Sí,No conozco,No conozco,No conozco,Menos de 1 año,,,Android
3/28/2014 12:32:56,17 - 23 años,Junín,1 a 3 años,No conozco,No conozco,Menos de 1 año,No conozco,,Menos de 1 año,Menos de 1 año,Menos de 1 año,Menos de 1 año,,,,,,,,Menos de 1500 soles,En universidad o instituto,Trabajo como independiente,"backbone.js, ember.js (NUEVO), jQuery",Masculino,Windows,"Seminarios web, Documentación en la web, Libros, revistas y otras publicaciones impresas, Cursos en línea",No conozco,No conozco,Menos de 1 año,,,Sí,Menos de 1 año,No conozco,No conozco,Menos de 1 año,,,"Android, Webapps móviles (en general)"
3/28/2014 12:39:54,17 - 23 años,--Seleccione--,No conozco,No conozco,No conozco,1 a 3 años,1 a 3 años,,No conozco,Menos de 1 año,Menos de 1 año,Menos de 1 año,,,,,,,,Menos de 1500 soles,Graduado de instituto,Trabajo como independiente,jQuery,Masculino,Windows,"Libros, revistas y otras publicaciones impresas",Menos de 1 año,Menos de 1 año,No conozco,,,No,No conozco,No conozco,No conozco,No conozco,,,Android
3/28/2014 12:43:08,24 - 30 años,Lima,1 a 3 años,No conozco,No conozco,No conozco,No conozco,,Menos de 1 año,Menos de 1 año,No conozco,Menos de 1 año,,,,,,,,--Seleccione--,En universidad o instituto,No trabajo,,Masculino,Windows,"Documentación en la web, Libros, revistas y otras publicaciones impresas, Cursos en línea, En grupos de amigos o compañeros de trabajo",No conozco,No conozco,No conozco,,,Sí,Menos de 1 año,No conozco,No conozco,No conozco,,,
3/28/2014 12:50:00,24 - 30 años,Lima,No conozco,No conozco,No conozco,Menos de 1 año,No conozco,,No conozco,No conozco,No conozco,No conozco,,,,,,,,Menos de 1500 soles,Graduado de instituto,No trabajo,,Masculino,Windows,"Seminarios web, Documentación en la web, Cursos en línea",No conozco,No conozco,Menos de 1 año,,,Sí,No conozco,No conozco,No conozco,No conozco,,,
3/28/2014 12:55:32,17 - 23 años,Arequipa,Menos de 1 año,No conozco,No conozco,Menos de 1 año,1 a 3 años,,Menos de 1 año,1 a 3 años,Menos de 1 año,1 a 3 años,,,,,,,,Menos de 1500 soles,En universidad o instituto,Trabajo como independiente,"AngularJS (NUEVO), backbone.js, jQuery, jQuery UI, script.aculo.us",Masculino,Windows,"Seminarios web, Documentación en la web, En la universidad o instituto, Cursos en línea",Menos de 1 año,Menos de 1 año,Menos de 1 año,,,Sí,Menos de 1 año,Menos de 1 año,Menos de 1 año,Menos de 1 año,,,
3/28/2014 12:55:44,17 - 23 años,Lima,No conozco,No conozco,No conozco,1 a 3 años,Menos de 1 año,,Menos de 1 año,Menos de 1 año,No conozco,Menos de 1 año,,,,,,,,--Seleccione--,En universidad o instituto,No trabajo,"jQuery, jQuery UI, Sencha ExtJs",Masculino,Windows,"Seminarios web, En la universidad o instituto, Cursos en línea",No conozco,No conozco,Menos de 1 año,,,No,No conozco,No conozco,No conozco,No conozco,,,
3/28/2014 12:56:11,31 - 40 años,Lima,No conozco,No conozco,No conozco,No conozco,No conozco,,No conozco,1 a 3 años,1 a 3 años,1 a 3 años,,,,,,,,Menos de 1500 soles,En universidad o instituto,Trabajo como dependiente,"backbone.js, jQuery, MooTools",Masculino,Windows,"Seminarios web, Cursos en línea",No conozco,No conozco,Menos de 1 año,,,No,No conozco,No conozco,No conozco,No conozco,,,Webapps móviles (en general)
3/28/2014 12:57:00,17 - 23 años,Lima,Menos de 1 año,No conozco,No conozco,1 a 3 años,No conozco,,No conozco,No conozco,No conozco,Menos de 1 año,,,,,,,,Menos de 1500 soles,En universidad o instituto,No trabajo,jQuery UI,Masculino,Windows,En la universidad o instituto,1 a 3 años,Menos de 1 año,Menos de 1 año,,,No,No conozco,No conozco,No conozco,No conozco,,,Android
3/28/2014 13:10:41,17 - 23 años,Lima,No conozco,No conozco,No conozco,No conozco,No conozco,,No conozco,Menos de 1 año,No conozco,No conozco,,,,,,,,Menos de 1500 soles,En universidad o instituto,No trabajo,"AngularJS (NUEVO), Ninguno",Masculino,Windows,En la universidad o instituto,No conozco,No conozco,No conozco,,,No,No conozco,No conozco,No conozco,No conozco,,,Android
3/28/2014 13:15:37,24 - 30 años,Ayacucho,Menos de 1 año,No conozco,No conozco,1 a 3 años,No conozco,,Menos de 1 año,Menos de 1 año,No conozco,1 a 3 años,,,,,,,,Menos de 1500 soles,En universidad o instituto,Trabajo como independiente,jQuery,Masculino,Windows,"Seminarios web, En la universidad o instituto, Libros, revistas y otras publicaciones impresas, Cursos de educación continua (fuera de los planes de estudio superiores)",No conozco,No conozco,1 a 3 años,,,No,Menos de 1 año,No conozco,Menos de 1 año,No conozco,,,Android
3/28/2014 13:25:10,24 - 30 años,Piura,Menos de 1 año,Menos de 1 año,Menos de 1 año,1 a 3 años,Menos de 1 año,,Menos de 1 año,Menos de 1 año,Menos de 1 año,Menos de 1 año,,,,,,,,Menos de 1500 soles,En universidad o instituto,Trabajo como independiente,"jQuery, jQuery UI",Masculino,Windows,"Seminarios web, Documentación en la web",1 a 3 años,Menos de 1 año,Menos de 1 año,,,Sí,Menos de 1 año,Menos de 1 año,Menos de 1 año,Menos de 1 año,,,Android
3/28/2014 13:30:34,24 - 30 años,Arequipa,Menos de 1 año,No conozco,No conozco,1 a 3 años,Menos de 1 año,,No conozco,Menos de 1 año,Menos de 1 año,Menos de 1 año,,,,,,,,De 1501 a 2500,Graduado de universidad,Trabajo como dependiente e independiente,"jQuery, jQuery UI",Masculino,Windows,"Seminarios web, Documentación en la web, En la universidad o instituto, Libros, revistas y otras publicaciones impresas, Cursos de educación continua (fuera de los planes de estudio superiores), Cursos en línea",Menos de 1 año,No conozco,Menos de 1 año,,,No,No conozco,No conozco,No conozco,No conozco,,,Webapps móviles (en general)
3/28/2014 13:36:25,24 - 30 años,Cajamarca,Menos de 1 año,Menos de 1 año,No conozco,4 a 6 años,4 a 6 años,,1 a 3 años,1 a 3 años,4 a 6 años,1 a 3 años,,,,,,,,Menos de 1500 soles,Graduado de universidad,Trabajo como dependiente e independiente,"backbone.js, dojo, jQuery, jQuery UI",Femenino,Windows,"Documentación en la web, Cursos en línea",1 a 3 años,1 a 3 años,1 a 3 años,,,Sí,Menos de 1 año,Menos de 1 año,Menos de 1 año,Menos de 1 año,,,Firefox OS
3/28/2014 13:38:59,17 - 23 años,--Seleccione--,No conozco,No conozco,No conozco,1 a 3 años,1 a 3 años,,1 a 3 años,1 a 3 años,No conozco,1 a 3 años,,,,,,,,De 4501 a 5500,En universidad o instituto,Trabajo como dependiente,"AngularJS (NUEVO), jQuery",Masculino,Linux,"Documentación en la web, Libros, revistas y otras publicaciones impresas, Cursos en línea, youtube",Menos de 1 año,No conozco,1 a 3 años,,,Sí,Menos de 1 año,Menos de 1 año,No conozco,Menos de 1 año,,,
3/28/2014 13:43:16,17 - 23 años,Lima,No conozco,No conozco,No conozco,Menos de 1 año,Menos de 1 año,,No conozco,Menos de 1 año,No conozco,1 a 3 años,,,,,,,,Menos de 1500 soles,Escolar,Trabajo como dependiente e independiente,jQuery,Masculino,Windows,"Seminarios web, Libros, revistas y otras publicaciones impresas, En grupos de amigos o compañeros de trabajo, Comunidades locales de desarrolladores (NUEVO)",Menos de 1 año,No conozco,Menos de 1 año,,,No,No conozco,No conozco,No conozco,No conozco,,,
3/28/2014 13:55:12,24 - 30 años,Tacna,Menos de 1 año,No conozco,No conozco,No conozco,4 a 6 años,,Más de 6 años,Más de 6 años,1 a 3 años,Más de 6 años,,,,,,,,Menos de 1500 soles,Graduado de universidad,Trabajo como independiente,"AngularJS (NUEVO), jQuery, Prototype, zepto.js (NUEVO)",Masculino,Windows,"Documentación en la web, Libros, revistas y otras publicaciones impresas, Cursos en línea, En grupos de amigos o compañeros de trabajo",No conozco,No conozco,Más de 6 años,,,Sí,Menos de 1 año,Menos de 1 año,Menos de 1 año,1 a 3 años,,,"Android, Firefox OS, Webapps móviles (en general)"
3/28/2014 13:58:36,24 - 30 años,Lima,No conozco,No conozco,No conozco,Menos de 1 año,1 a 3 años,,1 a 3 años,1 a 3 años,Menos de 1 año,1 a 3 años,,,,,,,,De 1501 a 2500,Graduado de universidad,Trabajo como dependiente e independiente,"jQuery, jQuery UI",Masculino,Windows,"Seminarios web, Documentación en la web, En la universidad o instituto, Libros, revistas y otras publicaciones impresas, Cursos en línea",Menos de 1 año,No conozco,1 a 3 años,,,Sí,No conozco,No conozco,No conozco,No conozco,,,Android
3/28/2014 13:58:41,24 - 30 años,Lima,No conozco,No conozco,No conozco,1 a 3 años,4 a 6 años,,No conozco,1 a 3 años,No conozco,4 a 6 años,,,,,,,,De 1501 a 2500,Graduado de universidad,Trabajo como independiente,"AngularJS (NUEVO), jQuery, jQuery UI",Masculino,Mac,"Documentación en la web, En grupos de amigos o compañeros de trabajo, Comunidades locales de desarrolladores (NUEVO)",No conozco,No conozco,4 a 6 años,,,Sí,1 a 3 años,1 a 3 años,No conozco,Menos de 1 año,,,
3/28/2014 14:16:56,31 - 40 años,Pasco,Menos de 1 año,No conozco,Menos de 1 año,1 a 3 años,1 a 3 años,,Menos de 1 año,1 a 3 años,Menos de 1 año,1 a 3 años,,,,,,,,Menos de 1500 soles,En universidad o instituto,Trabajo como independiente,Prototype,Masculino,Windows,"Documentación en la web, Cursos en línea",Menos de 1 año,No conozco,1 a 3 años,,,Sí,No conozco,No conozco,No conozco,Menos de 1 año,,,"Android, Windows Phone"
3/28/2014 14:28:32,24 - 30 años,La Libertad,No conozco,No conozco,No conozco,1 a 3 años,1 a 3 años,,Menos de 1 año,1 a 3 años,No conozco,4 a 6 años,,,,,,,,Menos de 1500 soles,Graduado de universidad,No trabajo,"jQuery, jQuery UI",Masculino,Linux,"Documentación en la web, Cursos en línea",No conozco,No conozco,1 a 3 años,,,Sí,Menos de 1 año,No conozco,No conozco,Menos de 1 año,,,
3/28/2014 14:53:54,31 - 40 años,Tacna,Menos de 1 año,No conozco,No conozco,Menos de 1 año,Menos de 1 año,,No conozco,Menos de 1 año,No conozco,No conozco,,,,,,,,De 1501 a 2500,Graduado de universidad,Trabajo como dependiente,jQuery,Masculino,Windows,Documentación en la web,Menos de 1 año,Menos de 1 año,Menos de 1 año,,,Sí,No conozco,No conozco,No conozco,No conozco,,,
